JOIN_SN,JOIN_SN_TYP,SCTR_CD,COM_SN,IS_ME,POL_SN,CT_RLPS_GBN_CD,CT_IN_RLTN_CD,IS_INDIV,GIS_CD
1883759,1,08,8403383,0,3370026,I,02,1,34
34304,1,06,7906108,0,6249236,I,01,1,37
1108346,1,08,6484451,0,1591640,I,01,1,31
1179161,1,06,4402519,0,8847705,I,03,1,26
1692745,1,06,6856714,0,1332259,C,01,1,99
1080722,1,06,7978285,0,2600191,C,01,1,38
498855,1,03,8521450,0,4587664,I,03,1,35
1883759,1,06,544307,0,2309642,I,99,1,99
959742,1,08,7603221,0,2192518,C,01,1,11
900886,1,06,3020575,0,9674504,I,99,1,99
1810388,1,08,340062,0,1975167,C,01,1,11
976073,1,06,4733081,0,2707538,I,99,1,23
1804921,1,06,4841159,0,6910547,C,99,1,37
1698436,1,06,475030,0,3178968,I,99,1,99
1385030,1,06,9125059,0,9107935,I,99,1,99
1867566,1,08,9892356,0,809491,I,03,1,34
587707,1,08,7920675,0,2666923,I,01,1,31
868921,1,06,2053565,0,5038428,I,01,1,31
955316,1,06,7420371,0,4602614,I,01,1,99
327727,1,08,2660348,0,6357522,I,01,1,34
649985,1,06,6223899,0,7395550,I,99,1,25
1324670,1,06,3954538,0,881507,I,99,1,99
828722,1,03,392150,0,275887,C,03,1,33
1274676,1,08,3083462,0,4515009,C,01,1,34
754702,1,06,1286454,0,8586847,I,01,1,11
1099437,1,06,4386449,0,3472158,C,01,1,33
1871221,1,08,5048695,0,781754,C,01,1,25
680989,1,06,5626114,0,8209849,C,01,1,11
1883759,1,08,8403383,0,3125649,I,01,1,34
1756017,1,08,2636337,0,9372554,I,99,1,11
1152372,1,03,3760186,0,5560630,I,01,1,25
757681,1,08,9615463,0,2850305,C,01,1,11
1943799,1,08,2812698,0,8198963,I,01,1,11
951378,1,06,7026769,0,6124734,I,03,1,31
453756,1,08,8096297,0,3729252,I,01,1,99
86261,1,06,6591578,0,4112638,I,01,1,37
633471,1,06,2518517,0,6314522,I,01,1,99
1425026,1,08,7429258,0,5061318,I,01,1,36
374727,1,08,8531536,0,7386170,C,01,1,11
1871580,1,06,1124884,0,2458002,I,02,1,22
1444508,1,06,6166357,0,1474133,I,01,1,22
523495,1,06,4962528,0,4628176,C,99,1,31
1467887,1,08,423999,0,3014984,C,01,1,99
252337,1,06,4962389,0,2170317,I,01,1,11
1922493,1,06,1905461,0,2212866,C,01,1,11
1295279,1,06,3028872,0,7732514,C,01,1,99
497989,1,03,96398,0,6730172,I,01,1,11
1458490,1,08,8238966,0,1953038,I,01,1,36
1691626,1,08,6571426,0,2982537,I,01,1,11
1294388,1,06,7575283,0,4568597,C,01,1,99
403174,1,08,6356965,0,2831584,I,99,1,31
1837324,1,08,494810,0,6050956,I,01,1,31
1673083,1,06,3918491,0,9561777,I,03,1,99
751890,1,08,6096808,0,303119,I,01,1,39
654607,1,06,854148,0,9196063,I,99,1,99
588071,1,06,5721749,0,6200511,C,01,1,99
1216286,1,08,1192157,0,9967746,I,03,1,31
869380,1,06,6656992,0,9259760,C,01,1,99
374184,1,08,7459480,0,7196951,C,01,1,31
166807,1,08,6070964,0,5828803,I,99,1,33
1320935,1,06,950,0,507481,C,01,1,21
700323,1,08,3614148,0,1797117,I,01,1,22
1139956,1,06,4208553,0,167489,I,99,1,23
233935,1,06,8984236,0,2963940,C,01,0,35
1339823,1,06,1399214,0,592127,C,99,1,11
403746,1,06,3323110,0,3391794,C,01,1,21
938890,1,08,7862696,0,5882042,I,01,1,31
578852,1,08,8298900,0,3974444,C,01,1,23
125643,1,08,6195259,0,4564294,I,99,1,31
520986,1,08,7289019,0,3379045,I,01,1,24
1840648,1,08,865388,0,2157917,C,01,1,99
1920419,1,06,9250351,0,2421986,I,99,1,32
1399115,1,08,1498407,0,2374712,I,99,1,35
1293769,1,08,8042751,0,1737864,I,01,1,25
306675,1,06,3049840,0,6849978,I,01,1,99
166677,1,06,2435182,0,4971265,I,01,1,21
1117076,1,08,6891399,0,3629130,I,01,1,21
633222,1,06,2273260,0,6011021,C,01,1,99
919205,1,08,9950775,0,6596966,I,99,1,11
1008235,1,08,5046391,0,7585818,I,01,1,11
1461442,1,06,4989600,0,6387608,I,01,1,99
1741984,1,06,9809737,0,578256,C,99,1,23
177425,1,08,7704694,0,118436,C,01,1,37
751890,1,08,3704750,0,4239312,C,01,1,39
179516,1,06,1780349,0,9830226,I,01,1,99
211439,1,06,414828,0,1176097,I,99,1,25
731005,1,06,3038390,0,9814771,C,01,1,11
180761,1,06,7084776,0,7216516,I,01,1,21
1652492,1,06,8517884,0,6533455,I,01,1,31
1652492,1,08,6876601,0,3576940,I,01,1,99
458107,1,08,7151955,0,7555709,C,01,1,99
1197139,1,08,4486273,0,726373,C,01,1,35
702122,1,03,6336704,0,5888672,C,01,1,99
1257894,1,08,1944441,0,4206758,I,01,1,31
391561,1,08,4551061,0,4971030,I,01,1,99
9212,1,06,7801788,0,5469837,C,01,1,31
1254061,1,06,7504712,0,2989095,I,03,1,99
422807,1,08,4207690,0,117682,I,01,1,99
1828760,1,08,3346453,0,7429441,I,99,1,31
126729,1,06,8691378,0,6731334,I,01,1,26
1551520,1,06,8106499,0,1113184,C,01,1,99
1337639,1,06,5395938,0,6841383,I,99,1,31
539023,1,08,2979201,0,8303455,I,03,1,21
86261,1,06,9591043,0,2489318,C,01,1,37
509081,1,08,3837598,0,3108130,I,99,1,31
488,1,08,6807659,0,7154309,I,01,1,11
1174072,1,08,7965101,0,3303401,C,01,1,34
1690112,1,08,570360,0,8594929,C,01,1,21
702122,1,08,1619295,0,4733836,I,01,1,38
1347931,1,08,5333609,0,6721067,C,01,1,37
470794,1,08,2134165,0,7484029,C,01,1,11
479893,1,06,9784400,0,5836506,I,01,1,36
681244,1,06,6396926,0,5400223,C,01,1,99
1270154,1,06,9140733,0,7060906,I,03,1,31
1094816,1,06,3260255,0,5146071,I,03,1,31
61146,1,08,5541712,0,4844400,I,01,1,32
1475660,1,06,4785306,0,1490745,I,01,1,99
1308346,1,06,5384423,0,9565515,I,03,1,11
800542,1,06,3519091,0,1368560,I,99,1,99
1841054,1,08,1222489,0,3573453,C,01,1,25
921390,1,03,1273934,0,4458921,I,01,1,31
481700,1,08,1810113,0,5562914,I,01,1,11
1093252,1,08,9059533,0,2279260,C,01,1,35
968019,1,06,4151283,0,8304993,I,01,1,99
1298420,1,03,8075995,0,8682668,I,03,1,11
1552809,1,06,9106077,0,5906913,C,01,1,99
696312,1,03,7723906,0,7040679,I,01,1,31
439900,1,08,1343098,0,2553231,I,99,1,11
1295279,1,06,5054909,0,8674734,I,01,1,11
1567876,1,08,2315390,0,6396504,I,01,1,31
264256,1,06,7374279,0,3412299,I,01,1,33
1693595,1,08,6606418,0,5208198,I,01,1,22
1172684,1,08,7295385,0,6654147,C,01,1,31
883665,1,08,97547,0,4119983,I,01,1,34
1087882,1,06,4003241,0,7468872,I,01,1,99
1012980,1,06,1464328,0,5320311,C,01,1,11
691863,1,06,5986555,0,4489031,I,01,1,37
1233712,1,03,5051459,0,5278789,I,01,1,35
359183,1,06,8365692,0,118919,I,99,1,99
1774597,1,06,8139074,0,8930389,I,01,1,31
1351168,1,03,1146102,0,7250597,I,03,1,31
836678,1,06,8961119,0,5864546,C,01,1,22
368167,1,08,7867827,0,3810054,C,01,1,31
280824,1,08,2565120,0,8219479,I,01,1,31
288027,1,08,3705089,0,8301853,C,01,1,11
1337639,1,06,5395938,0,2994063,C,01,1,31
1083759,1,08,5810037,0,8023363,C,01,1,11
716998,1,06,1121729,0,6768232,I,01,1,21
229397,1,06,39990,0,9636023,C,01,1,24
202467,1,06,5683813,0,5533695,C,01,1,11
650059,1,06,3118153,0,1503305,C,01,1,99
1119367,1,08,365294,0,2435929,C,01,1,11
1533294,1,08,9001615,0,9840945,I,01,1,34
227368,1,08,4553207,0,5180292,I,01,1,25
1300052,1,06,7318049,0,7365966,I,03,1,99
385697,1,06,9964521,0,4906431,I,01,1,99
1386406,1,06,1154579,0,9002967,I,01,1,11
1570791,1,06,9064634,0,6551148,C,01,1,99
1298430,1,06,7677031,0,5049324,I,01,1,99
201306,1,08,2601840,0,8447665,C,01,1,23
1599025,1,06,5138354,0,1803997,I,01,1,99
1578616,1,08,1440369,0,5382231,I,01,1,24
217076,1,06,5861008,0,3202330,C,01,1,39
275519,1,06,6640367,0,4862990,C,01,1,31
1314149,1,08,1050783,0,5913497,I,01,1,99
164497,1,06,8022518,0,9529090,I,99,1,25
300578,1,03,7267323,0,6874140,I,01,1,33
1688970,1,06,9320616,0,9158969,C,01,1,99
1295279,1,06,5054909,0,6680039,C,99,1,11
353494,1,03,809942,0,2184734,C,03,1,22
346255,1,08,7142805,0,2920969,C,01,1,11
55033,1,06,7753736,0,9840449,I,99,1,21
819637,1,08,1636323,0,7266708,I,01,1,26
1632317,1,06,4437351,0,4809378,C,01,1,11
623745,1,08,6488747,0,4792669,I,01,1,36
727245,1,08,9187321,0,4120842,C,01,1,24
700569,1,06,8682008,0,4997670,I,03,1,36
1308346,1,06,5384423,0,4805903,I,03,1,11
875920,1,03,8358965,0,9538063,I,01,1,31
1214854,1,06,4536699,0,9092575,C,99,1,23
1948775,1,06,990439,0,7070257,I,01,1,99
1308504,1,08,5280412,0,5684648,C,01,1,34
300578,1,08,7357420,0,9369250,I,99,1,33
1855693,1,08,4026206,0,4046539,I,01,1,31
1136185,1,08,8325836,0,4851167,C,01,1,31
715818,1,08,9587434,0,8039691,C,01,1,99
1545863,1,08,8575327,0,1566383,I,01,1,33
319981,1,03,9608440,0,2510394,C,01,1,11
1747463,1,08,3509966,0,1368259,I,01,1,99
500343,1,08,1220597,0,3025791,C,01,1,22
64511,1,06,3436795,0,7520034,C,01,1,31
682888,1,08,9156628,0,1122843,C,01,1,11
1224851,1,08,5337452,0,3867563,I,01,1,11
1736116,1,06,5058194,0,4071066,C,01,1,99
1423395,1,06,7551751,0,3692990,C,01,1,99
902836,1,06,3500273,0,9954994,I,01,1,31
989417,1,08,6837335,0,2510522,C,01,1,23
1735939,1,08,8831262,0,1368261,C,01,1,11
387305,1,06,6661884,0,2042175,I,03,1,37
1730868,1,06,8194752,0,4022327,C,01,1,35
541728,1,06,15393,0,7536659,I,01,1,31
1057092,1,08,7162716,0,2768598,C,01,1,11
260797,1,08,4025827,0,2022325,I,99,1,22
1780652,1,08,8775792,0,8094742,C,01,1,38
1890184,1,06,3684554,0,6276267,I,03,1,31
980300,1,08,9684846,0,6563617,I,01,1,31
1726115,1,06,2475864,0,3075417,I,01,1,99
1366284,1,06,2600214,0,6022585,C,99,1,32
1541720,1,06,831426,0,5923940,I,99,1,99
1270357,1,08,9827453,0,4333661,C,01,1,99
1468413,1,06,1452602,0,750334,I,01,1,99
1018553,1,06,2488533,0,7364091,C,01,1,26
1081132,1,06,2619146,0,2485696,C,01,1,37
234930,1,08,404230,0,1809850,C,01,1,25
731005,1,06,3038390,0,7181316,I,01,1,11
1917217,1,06,9961290,0,6484568,I,01,1,11
166592,1,06,5549178,0,5860516,C,01,1,35
321479,1,08,1659626,0,7302318,I,01,1,32
1372407,1,06,8103440,0,5220931,C,99,1,11
745816,1,06,6609517,0,6216236,C,01,1,99
1934104,1,06,3156767,0,6436953,I,01,1,99
92276,1,08,4166314,0,7459281,I,01,1,38
785400,1,06,4783183,0,1203754,C,01,1,99
1205783,1,06,3033047,0,1188707,C,01,1,31
1768166,1,06,72618,0,4938315,I,99,1,25
1236687,1,08,9708572,0,1601957,I,01,1,36
1246964,1,08,4354717,0,7346195,I,01,1,24
696589,1,08,2242794,0,4544596,C,01,1,21
1564361,1,06,6516749,0,7921928,I,01,1,99
412617,1,06,4660218,0,1091377,C,99,1,31
199402,1,06,424488,0,2830324,I,01,1,99
1685872,1,06,8839438,0,7992754,C,99,1,31
1520459,1,06,1493559,0,4035432,C,01,1,99
715998,1,06,3938980,0,1326251,I,01,1,99
837587,1,08,1380905,0,1569183,I,01,1,26
180761,1,06,7084776,0,7216516,C,01,1,21
209748,1,08,7235012,0,744647,C,03,1,11
168326,1,08,196178,0,1810763,I,01,1,39
1172509,1,08,6338955,0,216453,I,01,1,25
1461397,1,03,7525541,0,1704860,I,01,1,25
1911256,1,06,4177088,0,9855863,I,99,1,11
1740776,1,08,6867469,0,7705284,C,01,1,99
289187,1,06,8372701,0,2803313,I,01,1,99
217076,1,08,386211,0,5913053,C,01,1,39
571322,1,06,8463837,0,5820774,I,01,1,99
1349586,1,06,6182602,0,3670897,I,01,1,99
1871900,1,06,6458724,0,4207381,C,01,1,99
980300,1,06,9394282,0,8309839,C,01,1,99
1498562,1,06,7590005,0,3048545,C,01,1,99
150871,1,08,4050509,0,7389153,C,01,1,24
289619,1,06,6015567,0,4513576,C,99,1,23
55033,1,06,7753736,0,2560666,I,01,1,21
1174072,1,06,2952538,0,969257,I,01,1,34
55033,1,06,7753736,0,2006213,I,99,1,21
1788392,1,06,8873744,0,5738330,I,03,1,31
502933,1,08,3546717,0,7768453,I,01,1,34
1589794,1,08,5153263,0,5101617,I,99,1,23
869380,1,06,5878882,0,336886,I,99,1,99
1021697,1,08,7843439,0,5751945,I,01,1,11
701802,1,08,5452589,0,3884044,C,01,1,99
1596494,1,06,6060711,0,1141564,C,01,1,11
714124,1,08,4195173,0,339348,C,01,1,11
1154518,1,06,8004040,0,8659568,I,03,1,11
357053,1,08,8365864,0,3330491,I,01,1,99
1703584,1,06,1214459,0,3502267,I,99,1,32
1538333,1,06,1260822,0,4273239,I,03,1,99
1821879,1,03,5460944,0,7316441,I,01,1,99
682888,1,08,2395650,0,1504122,C,01,1,11
296279,1,06,6503658,0,2302004,I,01,1,25
1688970,1,06,3313009,0,6129054,C,01,1,99
208602,1,03,5244855,0,4728901,C,01,1,11
479930,1,06,9097114,0,3050310,I,99,1,99
881665,1,06,1886212,0,3721240,I,99,1,99
222229,1,08,8259548,0,5949393,C,01,1,11
1533294,1,06,3376124,0,1294510,I,01,1,34
1107563,1,06,9714863,0,5483754,I,03,1,99
463649,1,06,3976361,0,8719078,I,03,1,34
491956,1,06,9805166,0,9047477,I,01,1,31
81089,1,08,8692920,0,2733338,C,01,1,21
1140849,1,06,2465539,0,3583915,I,99,1,99
1139956,1,06,7119774,0,2473721,C,99,1,23
483277,1,08,2943081,0,1398533,C,01,1,11
81089,1,06,213338,0,8649092,I,01,1,99
956427,1,08,7519790,0,7665512,I,99,1,21
1537537,1,08,6133123,0,119989,C,01,1,37
1596494,1,06,6060711,0,713137,C,01,1,11
71763,1,08,8116766,0,6513286,I,01,1,31
1111815,1,03,3950669,0,6146874,I,01,1,26
1062259,1,06,3843434,0,4891342,I,01,1,31
411261,1,08,10045607,0,12101,C,01,1,23
421046,1,08,7207770,0,474499,I,01,1,31
534535,1,06,7397610,0,7602086,I,01,1,38
1936926,1,06,4945501,0,7214382,C,01,1,31
29973,1,06,8488343,0,8349868,I,99,1,99
1588794,1,06,9098214,0,8343253,I,01,1,21
1478306,1,08,2149792,0,1855114,C,03,1,32
1440454,1,06,5698308,0,1420284,I,99,1,11
303414,1,06,1097737,0,6943170,I,03,1,31
166116,1,08,2891032,0,2434044,I,02,1,22
588071,1,08,10037821,0,1148178,I,99,1,31
1359227,1,06,8758441,0,732563,I,03,1,24
151760,1,08,9218622,0,8587181,C,01,1,21
949642,1,03,970318,0,5889090,I,01,1,99
477803,1,03,2228798,0,133361,I,01,1,37
1954096,1,06,3391121,0,6892654,I,99,1,99
1247142,1,06,3953892,0,8926505,C,01,1,31
173291,1,06,5035033,0,8481585,C,01,1,99
1372137,1,06,5800088,0,1592710,I,01,1,31
491333,1,08,3307300,0,9215208,C,01,1,31
1738491,1,08,8644034,0,5311681,I,99,1,11
1637331,1,06,5314569,0,5293874,I,99,1,11
472919,1,03,9364636,0,1230529,I,01,1,99
436051,1,06,4571464,0,2360030,I,01,1,99
1455808,1,06,5453820,0,3752414,I,01,1,99
222229,1,06,2669623,0,6501685,C,01,1,11
301224,1,03,948835,0,3642681,I,01,1,38
1370677,1,08,2295879,0,7518709,C,01,1,23
179443,1,06,7468596,0,161127,C,01,1,11
794,1,08,6014533,0,8880180,C,01,1,25
311134,1,08,3301294,0,5058062,I,03,1,22
20017,1,06,6033473,0,5704326,I,01,1,11
1708910,1,06,5206746,0,4837849,I,99,1,38
1139476,1,08,8281155,0,9273897,C,01,1,11
1257894,1,06,5860538,0,6262341,C,99,1,31
510756,1,08,8612646,0,9353253,C,01,1,11
1444027,1,08,8589244,0,1104467,C,01,1,31
402706,1,06,3509333,0,9267129,C,01,1,31
329779,1,08,7141121,0,6718831,C,01,1,34
1900223,1,06,1760374,0,3172501,I,01,1,99
366469,1,06,388822,0,3743159,I,99,1,99
311430,1,06,9871493,0,7564355,C,01,1,31
508906,1,08,760168,0,1523812,C,03,1,11
1448013,1,08,9733169,0,6949084,I,01,1,21
1958180,1,08,2618997,0,7842951,I,01,1,11
604638,1,06,1581343,0,8653468,C,01,1,99
316606,1,06,7510399,0,8267925,I,03,1,31
773591,1,06,4678460,0,5203456,I,03,1,23
406654,1,06,1509944,0,9870842,C,01,1,11
5893,1,08,9576331,0,9622777,I,01,1,38
1801724,1,06,6410813,0,5477447,I,99,1,99
978128,1,08,2773241,0,9440185,I,01,1,99
1074207,1,06,2946477,0,4099616,C,01,1,11
850966,1,06,8827956,0,3719894,I,03,1,32
747055,1,03,8410289,0,8293616,I,01,1,25
1940566,1,06,7167767,0,8019780,I,01,1,99
339966,1,06,6263557,0,4779313,I,99,1,36
1139956,1,06,642853,0,2225685,I,01,1,99
1864374,1,08,4329823,0,44133,I,01,1,38
1880338,1,03,1546685,0,7368165,I,01,1,34
816460,1,08,7618125,0,3112863,I,03,1,11
1580253,1,06,9444924,0,2234428,C,01,1,99
183160,1,06,8490793,0,6091364,I,01,1,23
59898,1,06,450817,0,716605,C,01,0,11
1078900,1,06,9634993,0,5736258,C,01,1,99
1734611,1,08,2753968,0,3273810,I,01,1,11
367343,1,06,2032659,0,8322210,I,03,1,99
1349586,1,06,6182602,0,8126962,I,01,1,99
404040,1,06,3742100,0,4373484,C,01,1,25
1936926,1,06,1084573,0,4335959,I,01,1,31
990397,1,06,2815146,0,6556854,C,01,1,99
834289,1,08,3723844,0,1414976,C,01,1,31
357053,1,08,8365864,0,6806675,C,01,1,99
55995,1,08,9771028,0,3691515,I,01,1,11
1012390,1,06,528649,0,7095688,I,01,1,99
1278784,1,06,7632518,0,4572023,I,03,1,99
823556,1,08,4738750,0,7290670,I,01,1,38
508375,1,06,7783492,0,7787805,C,01,1,22
1443376,1,06,8743296,0,6124052,C,99,1,33
468373,1,03,7252996,0,4634552,I,03,1,31
395645,1,06,8021590,0,4241331,C,99,1,26
1144322,1,06,8472740,0,863796,I,02,1,24
865900,1,06,7679600,0,8907895,C,99,1,99
1576466,1,06,6940586,0,8467417,I,01,1,99
1665184,1,08,572521,0,8852290,C,01,1,31
1218536,1,06,3584116,0,6677989,I,03,1,99
597845,1,06,5132659,0,4504883,I,99,1,26
310926,1,06,7186675,0,8070591,I,01,1,33
478046,1,06,8116498,0,9520011,C,01,1,31
873921,1,06,5147230,0,1404583,I,01,1,36
968019,1,06,6913287,0,3194446,C,01,1,36
1388058,1,03,7230824,0,6202911,C,03,1,31
1112856,1,06,8739729,0,6826952,I,01,1,21
1423795,1,06,6866062,0,8341718,I,03,1,31
1087882,1,06,4003241,0,6558898,I,01,1,99
641553,1,06,57437,0,2292245,I,99,1,99
527989,1,08,8151817,0,7780451,C,05,1,11
1018553,1,06,2488533,0,7364091,I,01,1,26
1943819,1,08,7013497,0,2844458,I,01,1,11
389958,1,08,3113828,0,1047219,C,01,1,37
1069399,1,08,203286,0,589481,C,01,1,38
219818,1,03,7615110,0,2740903,C,01,1,32
74501,1,08,1231756,0,933915,I,03,1,25
513093,1,06,3356196,0,6465934,C,01,1,31
875920,1,03,8358965,0,6266577,C,01,1,31
1914912,1,06,9510982,0,1256383,I,01,1,35
1821879,1,03,5460944,0,3614387,I,01,1,99
14281,1,06,4404857,0,5148150,I,01,0,26
880892,1,08,5279858,0,6778343,C,01,1,99
606998,1,06,448037,0,7319809,C,01,1,99
1442547,1,06,356521,0,8876047,I,01,1,99
1778210,1,08,3347646,0,6276545,I,99,1,11
1571350,1,03,1351069,0,2082124,C,03,1,11
1259173,1,06,7949601,0,3323311,C,99,1,99
1431527,1,08,9338454,0,2007187,I,01,1,11
1097096,1,06,3554835,0,7167291,C,99,1,21
729529,1,06,3733095,0,8069662,C,01,1,99
1401961,1,06,6684695,0,1706894,I,99,1,22
1767782,1,08,6011932,0,8443764,I,01,1,25
1806514,1,06,6997721,0,8475728,I,99,1,25
1747463,1,06,8065256,0,4987785,I,99,1,24
1139045,1,06,8703197,0,5858937,I,01,1,31
1589616,1,08,9166650,0,949742,I,01,1,31
1441664,1,06,5355712,0,5520802,C,99,1,11
1899810,1,06,6363126,0,4926266,I,01,1,38
1647136,1,08,898901,0,1263262,I,03,1,31
1056282,1,08,5648181,0,3394188,C,01,1,21
277705,1,06,4966252,0,1721057,I,99,1,33
1511406,1,06,3357639,0,6835926,C,99,1,31
1816908,1,06,6124824,0,9827972,C,01,1,11
1740225,1,06,6573348,0,1123599,C,01,1,31
869631,1,06,7161595,0,3838671,I,99,1,38
1100785,1,06,6618079,0,9014263,I,99,1,99
1890736,1,06,4775459,0,2041766,I,01,1,33
898242,1,06,1154266,0,1072599,C,01,1,31
65511,1,06,7718188,0,2620755,I,99,1,38
802382,1,06,4658990,0,555533,I,01,1,31
578852,1,08,846990,0,2490638,I,03,1,23
1551520,1,08,9487451,0,1917642,C,01,1,31
613622,1,06,1211770,0,2158798,I,03,1,99
1573642,1,08,8739701,0,4321591,C,01,1,99
106601,1,06,1430582,0,3511624,I,99,1,11
1148073,1,08,1652124,0,7834382,C,01,1,11
1922919,1,08,1236724,0,8908494,C,03,1,31
1475795,1,06,8035686,0,442319,I,01,1,99
935677,1,06,8589250,0,3230418,C,99,1,39
915620,1,06,383208,0,8388724,I,01,1,37
301224,1,06,7855531,0,181231,I,99,1,99
1081782,1,06,3789129,0,9583281,I,03,1,99
920253,1,06,711029,0,4278067,I,99,1,99
1937239,1,08,8661182,0,3016607,I,01,1,31
111261,1,06,434853,0,9799888,I,01,1,11
1031857,1,08,8064110,0,4017097,I,01,1,23
1618388,1,06,8333599,0,9650985,C,01,1,99
395645,1,06,8021590,0,6442888,I,03,1,26
938890,1,08,7862696,0,347931,C,01,1,31
877396,1,08,1555684,0,2462407,I,01,1,33
1244074,1,06,9157198,0,4703012,I,03,1,99
1585707,1,06,3779789,0,7722825,I,99,1,36
1190978,1,08,9824135,0,7161045,I,01,1,38
1678641,1,08,7357052,0,4676166,I,01,1,38
57754,1,06,5611073,0,8963585,I,01,1,99
230173,1,06,4639901,0,357998,I,99,1,99
76850,1,08,1351235,0,3536885,I,01,1,35
115704,1,06,4594722,0,9696319,I,01,1,33
1113249,1,06,1876945,0,6084905,I,99,1,11
322225,1,08,8120513,0,3335191,C,01,1,11
1798596,1,08,625929,0,8033789,I,99,1,31
353629,1,06,2334615,0,7503886,C,01,1,11
180761,1,08,1842111,0,9237043,I,01,1,21
393037,1,06,5176138,0,3284744,I,01,1,99
1650023,1,06,9033806,0,1071307,I,03,1,99
1514299,1,06,8756661,0,3177750,I,99,1,31
87322,1,06,2190841,0,8100384,C,01,1,11
1351642,1,06,468965,0,5989477,I,01,1,11
1023454,1,06,3011568,0,9183153,C,01,1,99
876480,1,08,50521,0,3922420,I,01,1,35
232385,1,06,5653052,0,6336145,I,99,1,23
919205,1,06,3470451,0,2889794,C,01,1,11
12893,1,08,2824651,0,8490706,I,01,1,38
905066,1,03,1536472,0,668512,I,02,1,21
1953167,1,08,6533399,0,5016059,C,01,1,38
1386982,1,06,7400915,0,836555,C,01,1,99
888249,1,08,2540058,0,1275118,C,01,1,31
128344,1,08,6876672,0,6937054,I,01,1,21
1151021,1,08,5285752,0,5750409,I,01,1,24
1254061,1,08,8864514,0,1621604,C,01,1,34
1188121,1,06,1055148,0,931280,I,99,1,38
1551520,1,08,8015473,0,1177922,I,01,1,36
1218536,1,06,9375324,0,1604452,I,99,1,31
908644,1,08,7232285,0,1256141,C,01,1,33
873952,1,03,804698,0,632984,I,01,1,11
1693318,1,08,9973164,0,3487296,C,01,1,99
973149,1,06,7577867,0,5839568,I,03,1,11
1669730,1,08,8689317,0,9184934,C,01,1,21
402811,1,06,8249071,0,7537656,I,99,1,38
1589794,1,08,5153263,0,5101617,C,01,1,23
1198148,1,08,8385112,0,9380673,I,02,1,99
567952,1,08,7011539,0,4833439,C,01,1,31
1647673,1,06,10020087,0,2880461,C,99,1,31
1453866,1,06,2117091,0,4747297,C,99,1,11
1724651,1,08,2178674,0,5054617,I,99,1,38
233595,1,06,6705746,0,750334,I,01,1,99
81089,1,08,6736654,0,6958760,I,01,1,21
1790627,1,06,6043425,0,5039432,C,01,1,31
606998,1,06,2364744,0,9922787,I,99,1,99
397021,1,06,8061079,0,6349957,I,99,1,26
1870616,1,08,5433841,0,7444890,I,01,1,11
852348,1,08,3933518,0,5903701,I,01,1,31
1911256,1,08,4901217,0,2520775,C,01,1,11
1905181,1,06,4245145,0,5536611,I,02,1,99
319981,1,08,6222331,0,1677781,I,01,1,11
901284,1,06,347866,0,9486370,I,01,1,99
497989,1,08,1514393,0,8096764,I,01,1,11
1205783,1,06,3033047,0,7460859,C,01,1,31
510029,1,06,9965294,0,4402395,I,99,1,31
12431,1,06,7809554,0,4198898,I,01,1,99
944696,1,06,581785,0,7741205,I,03,1,99
992478,1,08,7168498,0,7119086,I,01,1,35
683548,1,06,4099004,0,7120582,C,01,1,31
1415384,1,06,8639615,0,1883986,I,01,1,11
208877,1,08,4346522,0,1252694,C,01,1,32
1042711,1,08,660396,0,6189573,I,01,1,32
688030,1,06,5029191,0,9160841,I,99,1,99
1713267,1,03,420465,0,414544,I,01,1,37
773558,1,06,5991464,0,5048108,I,02,1,11
71763,1,06,8840871,0,3908493,C,01,1,38
841511,1,06,2900515,0,243785,I,01,1,26
718796,1,06,9719808,0,2917113,I,03,1,99
650059,1,06,3118153,0,1503305,I,01,1,99
1729585,1,06,4872270,0,9056826,I,99,1,21
691863,1,06,268025,0,406931,C,01,1,99
1418278,1,03,8202708,0,7106179,I,01,1,38
202963,1,08,9853920,0,6031267,C,01,1,99
1940566,1,08,2412915,0,704819,I,01,1,31
1761685,1,06,9374175,0,7223693,C,01,1,38
481700,1,06,5420683,0,1702392,I,99,1,11
1800530,1,08,584503,0,1323713,C,01,1,11
1930824,1,08,9493420,0,4645175,I,99,1,32
898206,1,06,4197908,0,1923954,I,01,1,21
622840,1,06,2715832,0,4327555,I,02,1,31
1349214,1,06,7304046,0,1659927,C,99,1,31
1535255,1,06,504800,0,1718980,I,03,1,23
1531900,1,08,7870387,0,4302485,C,01,1,36
1249447,1,06,1640367,0,365775,I,99,1,99
942328,1,08,165955,0,9962826,C,01,1,11
321479,1,08,7696723,0,1862687,C,03,1,32
1884131,1,06,3431438,0,4951216,I,01,1,38
435860,1,06,315730,0,631200,C,01,1,36
1703584,1,06,7267506,0,3510626,C,01,1,32
1315916,1,08,259855,0,2445942,I,99,1,11
806451,1,06,9368038,0,8645336,C,01,1,99
1739852,1,08,1378234,0,1195520,I,01,1,23
578852,1,06,1171917,0,8085803,C,01,1,99
255794,1,06,5409318,0,5521442,I,01,1,22
596852,1,08,8806032,0,1888741,I,01,1,34
732624,1,08,6113746,0,230075,I,01,1,11
370706,1,08,6141025,0,9577510,I,99,1,11
539023,1,06,1326975,0,5713680,I,03,1,21
698342,1,06,2975575,0,6568983,I,99,1,21
74330,1,06,2452100,0,8107724,I,99,1,99
